Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-02-10,48.5,51.880001068115234,45.38999938964844,45.900001525878906,12880800,0,0
2021-02-11,51.0,53.689998626708984,48.63999938964844,51.150001525878906,9224000,0,0
2021-02-12,49.029998779296875,51.27000045776367,45.75,50.31999969482422,5930900,0,0
2021-02-16,51.11000061035156,51.25,46.36000061035156,46.369998931884766,5246800,0,0
2021-02-17,45.459999084472656,45.880001068115234,42.29999923706055,44.16999816894531,4642600,0,0
2021-02-18,41.72999954223633,43.959999084472656,41.560001373291016,42.7400016784668,3993600,0,0
2021-02-19,43.66999816894531,44.29999923706055,42.040000915527344,43.029998779296875,4078100,0,0
2021-02-22,41.459999084472656,41.619998931884766,36.61000061035156,37.439998626708984,5017800,0,0
2021-02-23,34.59000015258789,37.22999954223633,30.219999313354492,37.119998931884766,8983500,0,0
2021-02-24,35.790000915527344,38.880001068115234,34.97999954223633,35.75,5672500,0,0
2021-02-25,35.68000030517578,35.68000030517578,30.520000457763672,31.18000030517578,7095600,0,0
2021-02-26,31.59000015258789,33.4900016784668,30.149999618530273,30.56999969482422,6521400,0,0
2021-03-01,32.40999984741211,35.689998626708984,31.84000015258789,35.220001220703125,6066800,0,0
2021-03-02,35.5,35.97999954223633,34.02000045776367,34.34000015258789,3901300,0,0
2021-03-03,33.4900016784668,34.06999969482422,30.559999465942383,30.969999313354492,4470500,0,0
2021-03-04,29.670000076293945,31.59000015258789,27.770000457763672,28.780000686645508,7898000,0,0
2021-03-05,29.459999084472656,29.520000457763672,24.760000228881836,29.270000457763672,11285900,0,0
2021-03-08,30.489999771118164,31.3700008392334,26.25,27.3700008392334,4979600,0,0
2021-03-09,30.0,32.41999816894531,29.950000762939453,31.3799991607666,5071100,0,0
2021-03-10,32.70000076293945,35.18000030517578,32.029998779296875,32.08000183105469,4827200,0,0
2021-03-11,33.88999938964844,35.560001373291016,33.560001373291016,35.5,3774000,0,0
2021-03-12,33.7599983215332,34.36000061035156,32.08000183105469,33.88999938964844,3444800,0,0
2021-03-15,34.0,35.75,32.63999938964844,35.27000045776367,2612700,0,0
2021-03-16,36.099998474121094,36.25,32.22999954223633,33.439998626708984,3103200,0,0
2021-03-17,31.739999771118164,35.9900016784668,31.0,34.83000183105469,4224200,0,0
2021-03-18,34.0,34.33000183105469,31.770000457763672,31.8700008392334,3405200,0,0
2021-03-19,31.6299991607666,34.02000045776367,30.600000381469727,33.43000030517578,4903700,0,0
2021-03-22,33.7400016784668,35.380001068115234,32.720001220703125,34.790000915527344,3325200,0,0
2021-03-23,34.650001525878906,35.54999923706055,32.220001220703125,32.65999984741211,3432900,0,0
2021-03-24,33.15999984741211,33.15999984741211,29.299999237060547,29.6299991607666,3143700,0,0
2021-03-25,27.059999465942383,30.68000030517578,26.450000762939453,30.540000915527344,3648600,0,0
2021-03-26,30.5,30.790000915527344,28.790000915527344,30.729999542236328,2587000,0,0
2021-03-29,30.34000015258789,30.34000015258789,28.209999084472656,28.6299991607666,2672000,0,0
2021-03-30,28.059999465942383,30.489999771118164,27.5,29.950000762939453,3056500,0,0
2021-03-31,30.6299991607666,34.029998779296875,30.440000534057617,33.310001373291016,5884900,0,0
2021-04-01,34.470001220703125,36.29999923706055,33.77000045776367,33.81999969482422,3436900,0,0
2021-04-05,35.4900016784668,36.099998474121094,34.22999954223633,34.529998779296875,1900400,0,0
2021-04-06,35.279998779296875,37.41999816894531,34.150001525878906,35.5,4828100,0,0
2021-04-07,34.93000030517578,35.86000061035156,32.33000183105469,32.54999923706055,2866700,0,0
2021-04-08,32.72999954223633,33.849998474121094,32.72999954223633,33.4900016784668,1941800,0,0
2021-04-09,33.400001525878906,33.560001373291016,31.739999771118164,32.15999984741211,2719100,0,0
2021-04-12,31.670000076293945,31.75,30.31999969482422,30.739999771118164,2686200,0,0
2021-04-13,31.1200008392334,33.77000045776367,30.790000915527344,33.33000183105469,3463100,0,0
2021-04-14,33.33000183105469,34.869998931884766,32.349998474121094,32.54999923706055,2613600,0,0
2021-04-15,33.369998931884766,34.099998474121094,32.54999923706055,32.849998474121094,2892700,0,0
2021-04-16,32.4900016784668,32.630001068115234,30.600000381469727,31.530000686645508,2201600,0,0
2021-04-19,30.350000381469727,31.260000228881836,28.559999465942383,29.610000610351562,3152700,0,0
2021-04-20,29.760000228881836,30.459999084472656,27.940000534057617,29.100000381469727,2300300,0,0
2021-04-21,28.90999984741211,30.3799991607666,27.809999465942383,30.229999542236328,1890300,0,0
2021-04-22,30.670000076293945,31.920000076293945,30.06999969482422,30.479999542236328,2403400,0,0
2021-04-23,30.610000610351562,31.360000610351562,30.040000915527344,30.959999084472656,1730500,0,0
2021-04-26,31.360000610351562,32.970001220703125,30.559999465942383,32.630001068115234,2233700,0,0
2021-04-27,32.880001068115234,33.970001220703125,32.459999084472656,33.63999938964844,3314200,0,0
2021-04-28,32.869998931884766,34.04999923706055,32.150001525878906,33.630001068115234,1587300,0,0
2021-04-29,33.63999938964844,33.9900016784668,32.02000045776367,33.47999954223633,4097900,0,0
2021-04-30,30.1200008392334,31.799999237060547,29.020000457763672,29.850000381469727,6280500,0,0
2021-05-03,29.5,30.139999389648438,26.93000030517578,27.270000457763672,4880900,0,0
2021-05-04,26.420000076293945,26.59000015258789,24.700000762939453,25.459999084472656,4897700,0,0
2021-05-05,25.8799991607666,26.260000228881836,24.739999771118164,24.940000534057617,3413000,0,0
2021-05-06,24.59000015258789,24.68000030517578,22.950000762939453,24.360000610351562,3452700,0,0
2021-05-07,24.829999923706055,26.34000015258789,24.600000381469727,24.889999389648438,2483100,0,0
2021-05-10,24.559999465942383,24.559999465942383,22.829999923706055,23.040000915527344,3178100,0,0
2021-05-11,20.329999923706055,24.790000915527344,20.219999313354492,24.09000015258789,3916000,0,0
2021-05-12,23.510000228881836,24.1299991607666,22.770000457763672,22.93000030517578,3275400,0,0
2021-05-13,23.290000915527344,24.1299991607666,21.479999542236328,22.299999237060547,4783100,0,0
2021-05-14,22.610000610351562,23.90999984741211,22.600000381469727,23.559999465942383,3319000,0,0
2021-05-17,23.31999969482422,23.81999969482422,22.639999389648438,23.389999389648438,2057600,0,0
2021-05-18,23.469999313354492,25.209999084472656,22.959999084472656,24.389999389648438,2811400,0,0
2021-05-19,23.010000228881836,24.479999542236328,22.809999465942383,24.459999084472656,2646200,0,0
2021-05-20,24.809999465942383,26.059999465942383,24.360000610351562,25.920000076293945,2080800,0,0
2021-05-21,26.489999771118164,26.5,25.299999237060547,25.56999969482422,2252200,0,0
2021-05-24,26.200000762939453,26.700000762939453,25.639999389648438,25.790000915527344,1854200,0,0
2021-05-25,25.969999313354492,26.43000030517578,24.969999313354492,25.690000534057617,2313800,0,0
2021-05-26,25.950000762939453,26.360000610351562,25.479999542236328,26.079999923706055,2075300,0,0
2021-05-27,26.34000015258789,27.209999084472656,25.790000915527344,27.06999969482422,2182900,0,0
2021-05-28,27.299999237060547,28.110000610351562,26.889999389648438,27.049999237060547,1757100,0,0
2021-06-01,27.299999237060547,27.43000030517578,25.6299991607666,26.420000076293945,2036400,0,0
2021-06-02,26.329999923706055,26.860000610351562,25.920000076293945,26.739999771118164,1971700,0,0
2021-06-03,26.420000076293945,26.639999389648438,25.15999984741211,25.469999313354492,2115900,0,0
2021-06-04,25.790000915527344,26.420000076293945,25.700000762939453,26.1200008392334,1189600,0,0
2021-06-07,26.309999465942383,28.3799991607666,26.270000457763672,27.940000534057617,2002200,0,0
2021-06-08,28.90999984741211,29.479999542236328,27.540000915527344,28.600000381469727,2181700,0,0
2021-06-09,29.0,29.6299991607666,28.459999084472656,29.049999237060547,1969400,0,0
2021-06-10,29.010000228881836,30.020000457763672,28.65999984741211,29.760000228881836,2043300,0,0
2021-06-11,30.0,30.139999389648438,28.8700008392334,29.219999313354492,1396500,0,0
2021-06-14,29.450000762939453,30.31999969482422,29.239999771118164,29.510000228881836,1074500,0,0
2021-06-15,29.309999465942383,29.450000762939453,27.809999465942383,28.020000457763672,1367900,0,0
2021-06-16,27.860000610351562,28.440000534057617,26.68000030517578,27.899999618530273,1727100,0,0
2021-06-17,27.8799991607666,29.959999084472656,27.75,29.549999237060547,1806600,0,0
2021-06-18,28.93000030517578,29.530000686645508,28.75,29.149999618530273,2768200,0,0
2021-06-21,29.149999618530273,29.8799991607666,28.229999542236328,29.739999771118164,1887100,0,0
2021-06-22,29.989999771118164,30.559999465942383,29.34000015258789,30.25,1189700,0,0
2021-06-23,30.5,32.099998474121094,30.3700008392334,31.399999618530273,2197800,0,0
2021-06-24,31.600000381469727,32.880001068115234,31.56999969482422,32.47999954223633,1685100,0,0
2021-06-25,32.66999816894531,34.75,32.150001525878906,33.810001373291016,7364400,0,0
2021-06-28,35.36000061035156,35.79999923706055,34.279998779296875,35.34000015258789,2343800,0,0
2021-06-29,35.29999923706055,36.36000061035156,34.81999969482422,36.02000045776367,1406200,0,0
2021-06-30,35.91999816894531,36.0,34.29999923706055,34.970001220703125,2884200,0,0
2021-07-01,35.0,35.099998474121094,33.130001068115234,34.36000061035156,1803400,0,0
2021-07-02,34.560001373291016,34.880001068115234,33.16999816894531,33.47999954223633,1392400,0,0
2021-07-06,33.279998779296875,33.560001373291016,32.470001220703125,33.029998779296875,1550900,0,0
2021-07-07,33.209999084472656,33.22999954223633,31.020000457763672,32.11000061035156,1437800,0,0
2021-07-08,29.8700008392334,32.02000045776367,29.579999923706055,31.329999923706055,1418500,0,0
2021-07-09,31.559999465942383,32.060001373291016,30.739999771118164,31.959999084472656,1218300,0,0
2021-07-12,32.119998931884766,32.630001068115234,31.709999084472656,31.959999084472656,1508000,0,0
2021-07-13,31.6299991607666,31.899999618530273,29.5,29.670000076293945,1685900,0,0
2021-07-14,29.780000686645508,29.8799991607666,27.139999389648438,27.559999465942383,2212400,0,0
2021-07-15,27.549999237060547,28.09000015258789,26.020000457763672,27.0,1992500,0,0
2021-07-16,27.200000762939453,27.450000762939453,26.299999237060547,26.479999542236328,1682200,0,0
2021-07-19,25.959999084472656,28.09000015258789,25.239999771118164,27.229999542236328,2297300,0,0
2021-07-20,27.25,29.59000015258789,26.40999984741211,29.200000762939453,4695900,0,0
2021-07-21,29.5,31.579999923706055,28.399999618530273,31.389999389648438,3692800,0,0
2021-07-22,31.459999084472656,32.13999938964844,30.770000457763672,31.350000381469727,2639200,0,0
2021-07-23,31.350000381469727,31.40999984741211,29.829999923706055,30.350000381469727,1582600,0,0
2021-07-26,30.399999618530273,30.950000762939453,29.8799991607666,30.3700008392334,2103700,0,0
2021-07-27,30.260000228881836,30.65999984741211,28.350000381469727,30.010000228881836,2997700,0,0
2021-07-28,30.200000762939453,31.920000076293945,30.15999984741211,31.510000228881836,1508500,0,0
2021-07-29,31.530000686645508,32.369998931884766,31.040000915527344,31.670000076293945,1539300,0,0
2021-07-30,31.200000762939453,32.4900016784668,31.079999923706055,32.150001525878906,2066200,0,0
2021-08-02,32.27000045776367,32.310001373291016,30.90999984741211,31.239999771118164,3696100,0,0
2021-08-03,31.540000915527344,31.709999084472656,30.020000457763672,30.209999084472656,2072200,0,0
2021-08-04,29.360000610351562,32.15999984741211,27.729999542236328,32.130001068115234,3261900,0,0
2021-08-05,32.130001068115234,35.58000183105469,31.530000686645508,35.02000045776367,3247000,0,0
2021-08-06,34.7400016784668,34.95000076293945,31.950000762939453,32.310001373291016,2288500,0,0
2021-08-09,32.11000061035156,33.56999969482422,31.739999771118164,33.099998474121094,1269300,0,0
2021-08-10,33.15999984741211,33.25,30.40999984741211,30.700000762939453,1871900,0,0
2021-08-11,30.959999084472656,31.540000915527344,28.959999084472656,29.860000610351562,2179500,0,0
2021-08-12,29.809999465942383,30.770000457763672,29.68000030517578,30.59000015258789,945000,0,0
2021-08-13,30.700000762939453,30.850000381469727,28.899999618530273,29.469999313354492,1342000,0,0
2021-08-16,29.209999084472656,29.3799991607666,27.889999389648438,28.40999984741211,1731900,0,0
2021-08-17,28.0,28.100000381469727,26.299999237060547,27.399999618530273,2126700,0,0
2021-08-18,27.579999923706055,27.84000015258789,26.739999771118164,26.770000457763672,2670900,0,0
2021-08-19,26.329999923706055,26.530000686645508,25.530000686645508,25.81999969482422,1969500,0,0
2021-08-20,25.809999465942383,28.139999389648438,25.68000030517578,28.0,2032300,0,0
2021-08-23,28.450000762939453,29.75,27.799999237060547,28.959999084472656,1614700,0,0
2021-08-24,28.899999618530273,29.739999771118164,28.399999618530273,29.600000381469727,1157800,0,0
2021-08-25,29.549999237060547,30.1299991607666,29.030000686645508,29.09000015258789,873900,0,0
2021-08-26,28.780000686645508,29.329999923706055,28.1299991607666,28.610000610351562,1873400,0,0
2021-08-27,28.93000030517578,30.479999542236328,28.6200008392334,30.079999923706055,1917400,0,0
2021-08-30,30.209999084472656,30.8700008392334,29.540000915527344,30.459999084472656,1490600,0,0
2021-08-31,30.760000228881836,31.469999313354492,30.15999984741211,31.309999465942383,1828900,0,0
2021-09-01,31.299999237060547,32.54999923706055,30.84000015258789,32.09000015258789,1933200,0,0
2021-09-02,32.27000045776367,32.38999938964844,30.979999542236328,31.479999542236328,1559200,0,0
2021-09-03,31.420000076293945,31.719999313354492,30.670000076293945,31.229999542236328,906200,0,0
2021-09-07,30.93000030517578,31.530000686645508,30.100000381469727,30.280000686645508,1554400,0,0
2021-09-08,30.079999923706055,30.18000030517578,28.510000228881836,29.40999984741211,1545800,0,0
2021-09-09,29.43000030517578,30.649999618530273,29.079999923706055,30.0,1195000,0,0
2021-09-10,30.280000686645508,30.700000762939453,29.700000762939453,29.850000381469727,1079500,0,0
2021-09-13,29.729999542236328,29.93000030517578,27.610000610351562,28.469999313354492,1556500,0,0
2021-09-14,28.600000381469727,29.229999542236328,27.850000381469727,28.15999984741211,1013800,0,0
2021-09-15,28.06999969482422,28.270000457763672,27.100000381469727,27.639999389648438,1355900,0,0
2021-09-16,27.520000457763672,27.670000076293945,26.700000762939453,27.59000015258789,1448500,0,0
2021-09-17,27.920000076293945,29.530000686645508,27.610000610351562,29.440000534057617,3220800,0,0
2021-09-20,27.920000076293945,28.610000610351562,27.510000228881836,27.989999771118164,1286800,0,0
2021-09-21,28.15999984741211,28.360000610351562,27.15999984741211,27.40999984741211,1109000,0,0
2021-09-22,27.600000381469727,28.389999389648438,27.18000030517578,27.280000686645508,1268700,0,0
2021-09-23,27.469999313354492,27.639999389648438,26.8799991607666,27.520000457763672,1146800,0,0
2021-09-24,27.1200008392334,27.40999984741211,25.549999237060547,25.579999923706055,1838400,0,0
2021-09-27,25.649999618530273,26.290000915527344,24.860000610351562,26.110000610351562,2042500,0,0
2021-09-28,25.780000686645508,25.989999771118164,24.309999465942383,24.8700008392334,2286900,0,0
2021-09-29,25.219999313354492,25.979999542236328,24.6200008392334,24.860000610351562,1449300,0,0
2021-09-30,25.030000686645508,26.170000076293945,24.860000610351562,25.549999237060547,1562200,0,0
2021-10-01,25.510000228881836,26.1299991607666,25.040000915527344,25.84000015258789,1655200,0,0
2021-10-04,25.65999984741211,25.719999313354492,23.969999313354492,24.350000381469727,3684400,0,0
2021-10-05,24.65999984741211,25.540000915527344,24.34000015258789,25.110000610351562,2554500,0,0
2021-10-06,24.979999542236328,25.239999771118164,23.610000610351562,23.8700008392334,2499600,0,0
2021-10-07,24.389999389648438,26.190000534057617,23.969999313354492,25.559999465942383,2366600,0,0
2021-10-08,25.549999237060547,25.979999542236328,24.739999771118164,24.8799991607666,1513100,0,0
2021-10-11,24.889999389648438,25.1299991607666,23.90999984741211,23.979999542236328,1165900,0,0
2021-10-12,24.329999923706055,24.8700008392334,24.100000381469727,24.299999237060547,1552500,0,0
2021-10-13,24.530000686645508,24.729999542236328,23.729999542236328,24.06999969482422,1891800,0,0
2021-10-14,24.59000015258789,25.239999771118164,24.25,24.549999237060547,2423100,0,0
2021-10-15,25.100000381469727,25.100000381469727,24.1200008392334,24.389999389648438,1463500,0,0
2021-10-18,24.0,24.600000381469727,23.8799991607666,24.290000915527344,1840200,0,0
2021-10-19,24.440000534057617,25.59000015258789,24.0,25.3700008392334,1945700,0,0
2021-10-20,25.5,25.760000228881836,25.010000228881836,25.209999084472656,1343700,0,0
2021-10-21,25.329999923706055,25.940000534057617,25.15999984741211,25.579999923706055,1547300,0,0
2021-10-22,25.5,26.229999542236328,25.15999984741211,25.469999313354492,1708800,0,0
2021-10-25,25.469999313354492,26.170000076293945,25.139999389648438,25.860000610351562,1250700,0,0
2021-10-26,26.0,26.299999237060547,25.350000381469727,25.770000457763672,1770700,0,0
2021-10-27,25.739999771118164,25.989999771118164,24.959999084472656,25.510000228881836,2228900,0,0
2021-10-28,25.670000076293945,26.780000686645508,25.530000686645508,26.690000534057617,1499400,0,0
2021-10-29,26.600000381469727,26.799999237060547,26.190000534057617,26.479999542236328,1572300,0,0
2021-11-01,26.540000915527344,28.110000610351562,26.540000915527344,27.68000030517578,2445700,0,0
2021-11-02,27.860000610351562,28.18000030517578,26.899999618530273,27.950000762939453,2176200,0,0
2021-11-03,28.799999237060547,30.239999771118164,27.110000610351562,29.5,3655500,0,0
2021-11-04,29.200000762939453,31.100000381469727,28.809999465942383,30.079999923706055,2548900,0,0
2021-11-05,29.809999465942383,30.68000030517578,28.809999465942383,29.15999984741211,2152000,0,0
2021-11-08,29.030000686645508,29.940000534057617,28.950000762939453,29.489999771118164,1712100,0,0
2021-11-09,29.389999389648438,29.690000534057617,28.34000015258789,28.989999771118164,2050000,0,0
2021-11-10,28.639999389648438,28.979999542236328,26.170000076293945,26.469999313354492,2387000,0,0
2021-11-11,26.770000457763672,27.540000915527344,26.469999313354492,26.969999313354492,1329600,0,0
2021-11-12,27.200000762939453,27.350000381469727,26.459999084472656,27.31999969482422,1332800,0,0
2021-11-15,27.5,27.549999237060547,25.899999618530273,26.700000762939453,1540100,0,0
2021-11-16,26.770000457763672,28.170000076293945,26.420000076293945,28.059999465942383,1624400,0,0
2021-11-17,27.989999771118164,28.0,26.700000762939453,27.049999237060547,1385200,0,0
2021-11-18,27.34000015258789,27.34000015258789,24.5,25.18000030517578,2034400,0,0
2021-11-19,25.329999923706055,27.219999313354492,24.959999084472656,26.469999313354492,3779400,0,0
2021-11-22,26.299999237060547,26.34000015258789,22.65999984741211,22.68000030517578,3945000,0,0
2021-11-23,23.010000228881836,23.489999771118164,22.149999618530273,22.8700008392334,2945600,0,0
2021-11-24,22.5,23.479999542236328,21.670000076293945,23.389999389648438,2394700,0,0
2021-11-26,22.860000610351562,23.729999542236328,22.799999237060547,23.31999969482422,1407200,0,0
2021-11-29,23.729999542236328,23.8700008392334,22.309999465942383,23.059999465942383,2727800,0,0
2021-11-30,23.0,23.850000381469727,22.6200008392334,23.209999084472656,3074100,0,0
