,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
0,0,0,0,0,0,0,0,0,0,3989,2019-01-01,CANBK,EQ,275.05,276.5,283.4,274.3,282.5,281.5,278.38,5419071,150855356585000.0,33431.0,451029.0,0.08320000000000001
1,1,1,1,1,1,1,1,1,1,3990,2019-01-02,CANBK,EQ,281.5,280.2,283.7,273.6,274.6,275.4,278.51,5644563,157208021060000.0,35441.0,468035.0,0.08289999999999999
2,2,2,2,2,2,2,2,2,2,3991,2019-01-03,CANBK,EQ,275.4,275.9,278.4,273.35,275.8,276.3,276.2,3993439,110297784705000.0,25800.0,225633.0,0.0565
3,3,3,3,3,3,3,3,3,3,3992,2019-01-04,CANBK,EQ,276.3,278.0,285.5,274.2,282.3,282.95,280.9,6138056,172415779875000.0,39408.0,787834.0,0.1284
4,4,4,4,4,4,4,4,4,4,3993,2019-01-07,CANBK,EQ,282.95,284.7,286.45,276.85,278.8,278.25,281.88,3551975,100122175645000.0,25154.0,312595.0,0.08800000000000001
5,5,5,5,5,5,5,5,5,5,3994,2019-01-08,CANBK,EQ,278.25,277.9,290.0,277.05,287.85,287.9,283.62,5572988,158063093385000.0,46647.0,752355.0,0.135
6,6,6,6,6,6,6,6,6,6,3995,2019-01-09,CANBK,EQ,287.9,289.0,289.85,276.45,279.35,280.5,282.14,6418709,181097480080000.0,41325.0,450952.0,0.0703
7,7,7,7,7,7,7,7,7,7,3996,2019-01-10,CANBK,EQ,280.5,280.75,283.15,278.3,280.4,281.05,280.99,3359442,94398192530000.0,24994.0,143415.0,0.0427
8,8,8,8,8,8,8,8,8,8,3997,2019-01-11,CANBK,EQ,281.05,281.9,282.3,276.5,277.2,278.25,278.61,3039547,84685651085000.0,22565.0,168128.0,0.0553
9,9,9,9,9,9,9,9,9,9,3998,2019-01-14,CANBK,EQ,278.25,278.25,281.45,275.15,277.2,278.0,278.4,3631407,101097560920000.0,26738.0,265652.0,0.0732
10,10,10,10,10,10,10,10,10,10,3999,2019-01-15,CANBK,EQ,278.0,280.75,280.75,273.65,275.2,275.35,276.78,3287352,90987725390000.0,27562.0,433027.0,0.1317
11,11,11,11,11,11,11,11,11,11,4000,2019-01-16,CANBK,EQ,275.35,276.25,280.85,274.55,276.1,275.35,277.45,3880186,107656404905000.0,32462.0,555916.0,0.1433
12,12,12,12,12,12,12,12,12,12,4001,2019-01-17,CANBK,EQ,275.35,275.9,277.3,269.9,276.0,275.45,273.92,3578928,98032444215000.0,26924.0,294558.0,0.08230000000000001
13,13,13,13,13,13,13,13,13,13,4002,2019-01-18,CANBK,EQ,275.45,277.45,277.8,271.85,273.8,272.6,274.73,2620498,71991806085000.0,21986.0,128431.0,0.049
14,14,14,14,14,14,14,14,14,14,4003,2019-01-21,CANBK,EQ,272.6,274.0,276.5,265.4,265.75,268.0,272.34,3386812,92234845685000.0,25729.0,224219.0,0.06620000000000001
15,15,15,15,15,15,15,15,15,15,4004,2019-01-22,CANBK,EQ,268.0,267.0,269.1,261.5,262.5,263.45,265.41,3037292,80611605620000.0,27543.0,221437.0,0.0729
16,16,16,16,16,16,16,16,16,16,4005,2019-01-23,CANBK,EQ,263.45,263.5,265.0,258.75,259.6,260.45,262.07,3650554,95671541115000.0,26182.0,263710.0,0.0722
17,17,17,17,17,17,17,17,17,17,4006,2019-01-24,CANBK,EQ,260.45,260.5,263.8,257.45,262.8,262.3,260.66,3700424,96455552450000.0,28922.0,174282.0,0.0471
18,18,18,18,18,18,18,18,18,18,4007,2019-01-25,CANBK,EQ,262.3,264.0,265.0,249.25,255.1,254.35,259.02,4039492,104629052120000.0,31841.0,397884.0,0.0985
19,19,19,19,19,19,19,19,19,19,4008,2019-01-28,CANBK,EQ,254.35,256.0,261.95,237.7,240.7,240.4,248.86,10601787,263836565445000.0,86858.0,695443.0,0.06559999999999999
20,20,20,20,20,20,20,20,20,20,4009,2019-01-29,CANBK,EQ,240.4,241.9,253.8,240.2,247.6,246.3,246.83,9815650,242279349485000.0,84668.0,1188984.0,0.1211
21,21,21,21,21,21,21,21,21,21,4010,2019-01-30,CANBK,EQ,246.3,248.0,251.85,245.2,249.4,249.75,248.37,4417310,109712835580000.0,50120.0,388813.0,0.08800000000000001
22,22,22,22,22,22,22,22,22,22,4011,2019-01-31,CANBK,EQ,249.75,251.65,252.25,245.8,250.45,250.15,249.16,4522100,112672849165000.02,33750.0,595827.0,0.1318
23,23,23,23,23,23,23,23,23,23,4012,2019-02-01,CANBK,EQ,250.15,252.0,252.4,235.1,237.5,238.05,244.43,5884645,143839148195000.0,43122.0,631407.0,0.1073
24,24,24,24,24,24,24,24,24,24,4013,2019-02-04,CANBK,EQ,238.05,239.0,239.3,230.35,235.0,235.0,235.13,4995591,117460328750000.0,44925.0,423656.0,0.0848
25,25,25,25,25,25,25,25,25,25,4014,2019-02-05,CANBK,EQ,235.0,236.0,237.65,229.6,230.75,231.15,233.67,4362173,101932884895000.0,29990.0,358187.0,0.0821
26,26,26,26,26,26,26,26,26,26,4015,2019-02-06,CANBK,EQ,231.15,232.5,236.95,226.55,236.7,235.6,231.72,4324859,100216389135000.0,29815.0,287549.0,0.0665
27,27,27,27,27,27,27,27,27,27,4016,2019-02-07,CANBK,EQ,235.6,236.05,241.5,233.9,236.55,237.05,237.46,4888921,116094158670000.0,38440.0,370071.0,0.0757
28,28,28,28,28,28,28,28,28,28,4017,2019-02-08,CANBK,EQ,237.05,236.0,236.15,226.9,227.65,228.25,230.65,4172029,96228826640000.0,32341.0,799625.0,0.1917
29,29,29,29,29,29,29,29,29,29,4018,2019-02-11,CANBK,EQ,228.25,228.75,229.5,223.8,224.7,225.0,225.55,3150448,71057421775000.0,31476.0,543374.0,0.1725
30,30,30,30,30,30,30,30,30,30,4019,2019-02-12,CANBK,EQ,225.0,225.0,227.6,219.8,220.5,220.6,224.1,4168595,93419746670000.0,33989.0,661345.0,0.1586
31,31,31,31,31,31,31,31,31,31,4020,2019-02-13,CANBK,EQ,220.6,221.35,223.35,219.05,219.4,220.0,221.6,3594910,79661683980000.0,30509.0,555719.0,0.15460000000000002
32,32,32,32,32,32,32,32,32,32,4021,2019-02-14,CANBK,EQ,220.0,219.6,226.0,218.1,223.3,223.7,222.4,5849471,130090660840000.02,49326.0,1566723.0,0.26780000000000004
33,33,33,33,33,33,33,33,33,33,4022,2019-02-15,CANBK,EQ,223.7,223.7,223.85,213.3,214.85,215.25,217.06,5228707,113494625170000.0,36393.0,899488.0,0.172
34,34,34,34,34,34,34,34,34,34,4023,2019-02-18,CANBK,EQ,215.25,216.5,217.3,212.8,213.0,213.65,215.02,3201980,68850310165000.0,30219.0,416895.0,0.1302
35,35,35,35,35,35,35,35,35,35,4024,2019-02-19,CANBK,EQ,213.65,214.9,221.4,213.65,214.4,214.85,217.38,6221013,135234006815000.02,43939.0,1257606.0,0.2022
36,36,36,36,36,36,36,36,36,36,4025,2019-02-20,CANBK,EQ,214.85,216.5,219.8,215.75,219.3,218.55,217.98,3644838,79449112785000.0,26991.0,368676.0,0.1012
37,37,37,37,37,37,37,37,37,37,4026,2019-02-21,CANBK,EQ,218.55,225.0,225.0,220.35,221.0,221.5,222.43,4449981,98979550705000.0,30121.0,447942.0,0.1007
38,38,38,38,38,38,38,38,38,38,4027,2019-02-22,CANBK,EQ,221.5,221.5,223.75,218.6,222.35,222.0,221.52,3404670,75420044785000.0,23421.0,264068.0,0.0776
